"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-03-18",,"28.0","15.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-03-19",,"30.2","13.6",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-03-20",,"29.1","17.9",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-03-21",,"24.2","15.6",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-03-22",,"25.0","10.8",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-03-23",,"22.2","15.6",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-05-27",,"40.9","25.9",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-05-28",,"41.7","27.3",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-05-29",,"40.8","27.8",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-05-30",,"43.8","26.5",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-05-31",,"44.5","32.4",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-01",,"45.9","29.8",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-02",,"47.7","30.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-03",,"48.4","32.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-04",,"48.8","34.9",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-05",,"48.0","30.4",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-06",,"45.8","31.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-07",,"39.9","29.5",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-08",,"40.3","25.2",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-09",,"39.0","26.1",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-10",,"34.8","21.7",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-11",,"40.0","22.5",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-12",,"44.5","24.4",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-13",,"46.8","28.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-14",,"47.9","29.6",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-15",,"50.7","31.9",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-16",,"51.5","34.7",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-17",,"51.6","35.6",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-18",,"48.5","40.3",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-19",,"50.1","35.9",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-20",,"50.1","36.2",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-21",,"48.6","34.7",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-22",,"47.4","32.5",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-23",,"41.9","32.8",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-24",,"43.6","27.2",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-25",,"44.1","30.2",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-26",,"48.8","30.3",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-27",,"48.9","38.7",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-28",,"50.2","37.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-29",,"49.4","33.3",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-06-30",,"44.3","29.9",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-01",,"46.8","33.1",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-02",,"47.3","31.4",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-03",,"45.6","32.1",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-04",,"47.3","32.5",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-05",,"47.8","31.9",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-06",,"49.2","32.9",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-07",,"51.1","36.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-08",,"51.5","35.8",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-09",,"50.5","37.1",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-10",,"53.5","39.5",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-11",,"53.7","42.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-12",,"52.8","38.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-13",,"49.1","38.3",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-14",,"48.6","37.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-15",,"48.2","36.2",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-16",,"47.7","33.7",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-17",,"48.0","33.2",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-18",,"45.4","35.5",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-19",,"45.0","30.9",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-20",,"46.3","32.7",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-23",,"47.3","35.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-24",,"46.1","33.7",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-25",,"47.1","35.7",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-26",,"39.8","26.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-27",,"43.0","26.4",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-28",,"46.1","32.8",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-29",,"45.9","35.5",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-30",,"42.0","30.1",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-07-31",,"37.1","29.8",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-08-01",,"44.8","29.5",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-08-02",,"47.1","33.4",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-08-03",,"48.7","34.0",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-08-04",,"50.1","33.9",
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","2021-08-05",,"50.7","35.7",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-01",,"21.7","10.6","13.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-02",,"19.4","5.6","10.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-03",,"18.9","5.0","9.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-04",,"18.9","5.0","8.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-05",,"21.1","4.4","11.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-06",,"20.6","4.4","10.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-07",,"15.6","3.3","6.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-08",,"18.3","0.6","6.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-09",,"21.7","5.0","13.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-10",,"21.1","9.4","10.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-11",,"19.4","2.8","7.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-12",,"16.1","2.8","8.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-13",,"18.9","2.8","8.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-14",,"21.7","3.9","8.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-15",,"24.4","4.4","11.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-16",,"32.2","5.6","15.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-17",,"26.7","10.6","12.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-18",,"28.3","8.9","17.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-19",,"20.6","12.8","18.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-20",,"23.9","11.7","14.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-21",,"23.9","6.7","12.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-22",,"23.9","7.8","13.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-23",,"20.6","8.9","9.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-24",,"19.4","7.8","12.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-25",,"13.9","6.7","6.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-26",,"15.6","4.4","11.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-27",,"15.6","7.8","8.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-28",,"21.7","6.7","18.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-29",,"21.7","10.6","12.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-30",,"20.0","5.0","11.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-01-31",,"20.0","4.4","12.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-01",,"22.8","10.6","11.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-02",,"23.3","6.1","12.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-03",,"24.4","6.7","16.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-04",,"22.2","13.3","16.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-05",,"24.4","10.6","17.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-06",,"26.7","13.3","13.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-07",,"25.6","6.1","13.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-08",,"23.3","5.6","15.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-09",,"22.8","10.0","14.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-10",,"27.2","9.4","14.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-11",,"23.3","8.9","13.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-12",,"28.3","9.4","18.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-13",,"25.6","14.4","16.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-14",,"23.3","12.8","12.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-15",,"23.9","7.8","11.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-16",,"25.6","8.9","17.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-17",,"21.7","12.2","15.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-18",,"21.1","8.9","13.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-19",,"23.3","5.6","12.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-20",,"24.4","5.0","16.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-21",,"24.4","12.8","12.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-22",,"27.2","10.6",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-23",,"28.9","8.3","17.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-24",,"28.9","13.9",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-25",,"22.8","10.6","11.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-26",,"23.9","3.3","16.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-27",,"23.3","13.9","14.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-02-28",,"21.7","9.4","11.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-01",,"22.8","4.4","12.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-02",,"26.1","6.1","15.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-03",,"23.3","6.1","16.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-04",,"25.6","10.0","16.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-05",,"28.9","8.9","16.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-06",,"29.4","9.4","19.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-07",,"26.1","10.6","16.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-08",,"28.3","14.4","18.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-09",,"24.4","13.3","15.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-10",,"21.7","12.2","13.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-11",,"19.4","9.4","11.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-12",,"20.0","7.8","12.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-13",,"24.4","6.7","13.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-14",,"25.6","6.7","16.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-15",,"21.7","11.1","11.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-16",,"23.9","10.0","14.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-17",,"25.0","8.3","20.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-18",,"30.0","14.4","20.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-19",,"32.8","12.8",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-20",,"30.6","18.3","18.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-21",,"25.6","15.0","19.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-22",,"26.7","13.3","21.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-23",,"21.1","16.7","17.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-24",,"26.7","13.3","17.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-25",,"27.8","12.8","19.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-26",,"26.7","15.6","20.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-27",,"32.2","17.8","21.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-28",,"32.8","13.3","23.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-29",,"35.0","13.3","25.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-30",,"28.9","18.3","22.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-03-31",,"32.2","18.3","21.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-01",,"33.9","12.8","23.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-02",,"36.7","15.6","26.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-03",,"37.8","15.0","25.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-04",,"37.8","18.3","28.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-05",,"37.8","17.8","24.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-06",,"35.0","22.8","26.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-07",,"36.1","17.2","25.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-08",,"36.1","19.4","27.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-09",,"35.6","22.2","28.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-10",,"37.8","18.9","26.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-11",,"38.3","18.9","28.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-12",,"36.7","24.4","27.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-13",,"37.2","23.3","25.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-14",,"30.0","20.6","22.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-15",,"30.6","17.2","20.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-16",,"33.3","17.2","27.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-17",,"32.8","21.7","22.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-18",,"34.4","18.3","25.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-19",,"36.7","15.6","26.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-20",,"37.8","17.2","28.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-21",,"33.9","22.2","25.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-22",,"36.1","18.3","25.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-23",,"35.6","21.1","27.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-24",,"36.1","22.8","27.2"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-25",,"30.0","21.7","21.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-26",,"28.3","13.9","14.4"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-27",,"28.9","12.8","23.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-28",,"37.2","18.3","28.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-29",,"39.4","23.3","31.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-04-30",,"42.2","21.1","32.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-01",,"41.7","30.0","31.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-02",,"37.8","24.4","28.9"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-03",,"37.2","23.3","31.1"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-04",,,"22.2","31.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-05",,"41.1","23.3","33.3"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-06",,"42.2","28.9","32.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-07",,"41.1","28.3","30.0"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-08",,"37.8","23.3","30.6"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-09",,"38.3","24.4","27.8"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-10",,"38.3","25.0","31.7"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-05-11",,"37.2","27.2","28.9"
