"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-20",,"120","90","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-21",,"115","98",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-22",,,,"105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-24",,"114","94","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-25",,"118","92","96"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-26",,"101","78","83"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-27",,"112","80","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-28",,"119","89","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-29",,"117","93","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-30",,"109","80","89"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-31",,"103","85","91"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-01",,"115","86","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-02",,"120","91","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-03",,"122","87","107"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-04",,"126","90","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-05",,"122","98","107"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-06",,,,"94"
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-01","32","43","23",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-02","33","44","24",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-03","37","50","27",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-04","40","48","33",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-05","35","53","26",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-06","35","47","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-07","36","51","28",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-08","39","55","28",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-09","30","40","22",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-10","33","46","22",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-11","34","48","26",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-12","35","46","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-13","47","64","33",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-14","46","57","34",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-15","48","65","32",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-16","46","56","36",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-17","45","56","37",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-18","39","50","28",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-19","27","33","21",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-20","33","48","26",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-21","37","49","24",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-22","33","41","23",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-23","25","33","20",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-24","27","36","20",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-25","22","26","20",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-26","23","32","17",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-27","22","25","19",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-28","30","33","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-29","27","29","26",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-30","28","36","19",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-01-31","30","40","17",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-01","38","43","34",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-02","41","45","36",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-03","38","49","27",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-04","32","41","22",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-05","42","55","30",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-06","43","59","31",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-07","43","59","29",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-08","42","53","29",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-09","39","48","33",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-10","40","54","29",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-11","41","50","30",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-12","40","49","32",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-13","38","49","28",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-14","33","44","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-15","41","54","31",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-16","35","46","28",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-17","29","39","22",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-18","31","42","19",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-19","38","47","26",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-20","36","42","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-21","33","45","22",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-22","40","54","30",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-23","42","55","30",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-24","38","55","21",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-25","29","42","17",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-26","40","54","29",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-27","32","43","22",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-02-28","28","43","17",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-01","34","44","19",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-02","36","50","24",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-03","34","49","21",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-04","40","53","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-05","44","55","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-06","43","54","31",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-07","42","54","28",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-08","39","49","32",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-09","32","43","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-10","26","35","22",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-11","22","32","16",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-12","27","32","22",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-13","35","48","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-14","41","55","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-15","28","35","20",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-16","35","47","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-17","39","45","27",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-18","45","52","38",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-19","47","55","40",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-20","41","53","30",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-21","35","44","26",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-22","38","49","28",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-23","32","41","26",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-24","36","49","23",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-25","39","49","28",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-26","36","48","24",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-27","43","61","32",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-28","50","61","32",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-29","52","65","40",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-30","40","54","29",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-03-31","42","59","28",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-01","49","62","28",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-02","58","68","41",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-03","59","70","38",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-04","60","70","43",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-05","55","70","42",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-06","51","62","38",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-07","55","66","36",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-08","52","66","37",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-09","54","64","39",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-10","54","68","39",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-11","55","68","38",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-12","53","67","43",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-13","52","67","37",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-14","43","54","29",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-15","44","56","32",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-16","45","56","32",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-17","46","57","38",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-18","48","62","35",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-19","54","69","35",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-20","54","67","37",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-21","48","58","38",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-22","51","64","39",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-23","53","63","35",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-24","53","64","43",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-25","41","49","33",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-26","38","51","29",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-27","38","48","25",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-28","50","65","36",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-29","60","74","46",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-04-30","66","77","47",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-01","64","74","45",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-02","54","66","43",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-03","52","67","41",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-04","59","70","39",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-05","64","74","47",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-06","65","73","56",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-07","60","70","45",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-08","56","68","45",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-09","57","68","45",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-10","58","70","47",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-11","57","69","46",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-12","63","73","44",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-13","67","76","56",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-14","66","75","52",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-15","58","69","45",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-16","51","59","42",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-17","59","72","47",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-18","65","80","47",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-19","62","74","47",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-20","52","65","36",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-21","37","45","30",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-22","39","51","28",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-23","47","60","33",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-24","56","67","35",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-25","62","71","48",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-26","61","72","45",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-27","65","74","48",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-28","66","76","48",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-29","62","76","46",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-30","68","81","54",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-05-31","69","83","55",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-01","73","86","54",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-02","77","90","59",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-03","78","88","63",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-04","78","87","68",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-05","74","85","57",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-06","70","79","55",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-07","62","70","50",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-08","58","69","47",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-09","54","68","43",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-10","53","65","34",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-11","63","74","46",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-12","71","82","48",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-13","73","81","65",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-14","73","83","63",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-15","79","90","67",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-16","82","94","64",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-17","82","94","68",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-18","78","89","66",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-19","80","90","64",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-20","81","90","69",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-21","75","87","59",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-22","72","85","63",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-23","67","75","60",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-24","68","78","58",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-25","70","84","51",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-26","76","89","59",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-27","78","92","65",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-28","81","91","71",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-29","76","87","62",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-06-30","70","82","58",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-01","73","83","56",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-02","76","85","61",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-03","75","84","67",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-04","77","86","69",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-05","78","87","66",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-06","80","90","65",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-07","82","91","69",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-08","83","93","71",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-09","83","94","70",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-10","83","97","70",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-11","83","97","73",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-12","84","96","70",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-13","78","88","70",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-14","77","85","61",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-15","76","84","69",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-16","76","85","63",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-17","77","85","69",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-18","73","84","66",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-19","71","82","60",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-20","74","85","56",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-21","76","83","70",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-22","83","85","79",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-23","78","84","71",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-24","77","86","62",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-25","77","87","62",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-26","64","74","55",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-27","69","78","57",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-28","74","85","62",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-29","74","85","61",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-30","65","79","57",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-07-31","65","77","56",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-08-01","72","82","57",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-08-02","77","85","65",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-08-03","78","89","63",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-08-04","81","90","64",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-08-05","80","89","69",
"USR0000CHNM","HUNTER MOUNTAIN CALIFORNIA, CA US","2021-08-06","71","85","52",
